id_performance;id_employe;date_evaluation;score;objectifs_atteints
930;78;01/04/2023;74;True
931;78;01/07/2023;55;False
932;78;01/10/2023;57;True
933;78;01/01/2024;76;True
934;78;01/04/2024;67;False
935;78;01/07/2024;50;True
936;78;01/10/2024;97;True
937;79;01/01/2022;52;True
938;79;01/04/2022;53;True
939;79;01/07/2022;86;True
940;79;01/10/2022;64;False
941;79;01/01/2023;87;False
942;79;01/04/2023;68;False
943;79;01/07/2023;96;False
944;79;01/10/2023;88;False
945;79;01/01/2024;87;False
946;79;01/04/2024;98;True
947;79;01/07/2024;68;False
948;79;01/10/2024;54;True
949;80;01/01/2022;80;True
950;80;01/04/2022;68;True
951;80;01/07/2022;88;False
952;80;01/10/2022;83;True
953;80;01/01/2023;72;False
954;80;01/04/2023;94;False
955;80;01/07/2023;55;False
956;80;01/10/2023;90;False
957;80;01/01/2024;76;True
958;80;01/04/2024;54;True
959;80;01/07/2024;66;False
960;80;01/10/2024;56;True
961;81;01/01/2022;96;True
962;81;01/04/2022;64;False
963;81;01/07/2022;62;True
964;81;01/10/2022;94;False
965;81;01/01/2023;71;False
966;81;01/04/2023;73;True
967;81;01/07/2023;58;False
968;81;01/10/2023;53;True
969;81;01/01/2024;95;False
970;81;01/04/2024;67;True
971;81;01/07/2024;65;True
972;81;01/10/2024;78;True
973;82;01/01/2022;59;True
974;82;01/04/2022;80;False
975;82;01/07/2022;52;False
976;82;01/10/2022;63;False
977;82;01/01/2023;74;True
978;82;01/04/2023;51;False
979;82;01/07/2023;63;False
980;82;01/10/2023;97;True
981;82;01/01/2024;85;False
982;82;01/04/2024;73;True
983;82;01/07/2024;86;False
984;82;01/10/2024;79;True
985;83;01/01/2022;88;True
986;83;01/04/2022;64;False
987;83;01/07/2022;50;False
988;83;01/10/2022;53;True
989;83;01/01/2023;50;True
990;83;01/04/2023;99;False
991;83;01/07/2023;71;True
992;83;01/10/2023;59;True
993;83;01/01/2024;66;False
994;83;01/04/2024;96;False
995;83;01/07/2024;97;True
996;83;01/10/2024;62;True
997;84;01/01/2022;60;True
998;84;01/04/2022;55;True
999;84;01/07/2022;55;True
1000;84;01/10/2022;71;False
1001;84;01/01/2023;80;False
1002;84;01/04/2023;86;True
1003;84;01/07/2023;76;False
1004;84;01/10/2023;63;False
1005;84;01/01/2024;96;False
1006;84;01/04/2024;54;False
1007;84;01/07/2024;85;False
1008;84;01/10/2024;83;False
1009;85;01/01/2022;56;False
1010;85;01/04/2022;97;False
1011;85;01/07/2022;99;True
1012;85;01/10/2022;79;True
1013;85;01/01/2023;62;True
1014;85;01/04/2023;50;True
1015;85;01/07/2023;82;False
1016;85;01/10/2023;74;False
1017;85;01/01/2024;62;True
1018;85;01/04/2024;77;True
1019;85;01/07/2024;86;True
1020;85;01/10/2024;90;False
1021;86;01/01/2022;98;False
1022;86;01/04/2022;57;True
1023;86;01/07/2022;96;False
1024;86;01/10/2022;50;False
1025;86;01/01/2023;54;False
1026;86;01/04/2023;55;True
1027;86;01/07/2023;50;True
1028;86;01/10/2023;50;False
1029;86;01/01/2024;91;False
1030;86;01/04/2024;52;True
1031;86;01/07/2024;68;False
1032;86;01/10/2024;92;True
1033;87;01/01/2022;99;False
1034;87;01/04/2022;58;False
1035;87;01/07/2022;66;False
1036;87;01/10/2022;95;False
1037;87;01/01/2023;66;True
1038;87;01/04/2023;61;False
1039;87;01/07/2023;69;False
1040;87;01/10/2023;52;True
1041;87;01/01/2024;99;False
1042;87;01/04/2024;66;False
1043;87;01/07/2024;86;False
1044;87;01/10/2024;91;True
1045;88;01/01/2022;82;False
1046;88;01/04/2022;60;True
1047;88;01/07/2022;69;False
1048;88;01/10/2022;73;True
1049;88;01/01/2023;65;False
1050;88;01/04/2023;83;True
1051;88;01/07/2023;73;False
1052;88;01/10/2023;58;False
1053;88;01/01/2024;61;True
1054;88;01/04/2024;74;False
1055;88;01/07/2024;64;False
1056;88;01/10/2024;76;False
1057;89;01/01/2022;59;True
1058;89;01/04/2022;80;True
1059;89;01/07/2022;61;False
1060;89;01/10/2022;80;False
1061;89;01/01/2023;81;True
1062;89;01/04/2023;94;True
1063;89;01/07/2023;95;True
1064;89;01/10/2023;59;False
1065;89;01/01/2024;56;False
1066;89;01/04/2024;76;False
1067;89;01/07/2024;74;True
1068;89;01/10/2024;60;False
1069;90;01/01/2022;69;False
1070;90;01/04/2022;66;True
1071;90;01/07/2022;60;False
1072;90;01/10/2022;84;True
1073;90;01/01/2023;87;False
1074;90;01/04/2023;92;False
1075;90;01/07/2023;76;True
1076;90;01/10/2023;95;True
1077;90;01/01/2024;84;False
1078;90;01/04/2024;65;False
1079;90;01/07/2024;70;False
1080;90;01/10/2024;85;True
1081;91;01/01/2022;66;True
1082;91;01/04/2022;75;False
1083;91;01/07/2022;77;True
1084;91;01/10/2022;93;False
1085;91;01/01/2023;92;True
1086;91;01/04/2023;51;True
1087;91;01/07/2023;89;False
1088;91;01/10/2023;70;True
1089;91;01/01/2024;58;True
1090;91;01/04/2024;60;True
1091;91;01/07/2024;65;False
1092;91;01/10/2024;51;False
1093;92;01/01/2022;93;False
1094;92;01/04/2022;92;False
1095;92;01/07/2022;91;True
1096;92;01/10/2022;66;True
1097;92;01/01/2023;73;True
1098;92;01/04/2023;79;False
1099;92;01/07/2023;62;True
1100;92;01/10/2023;56;True
1101;92;01/01/2024;68;True
1102;92;01/04/2024;89;False
1103;92;01/07/2024;67;True
1104;92;01/10/2024;72;False
1105;93;01/01/2022;99;False
1106;93;01/04/2022;60;True
1107;93;01/07/2022;82;False
1108;93;01/10/2022;65;True
1109;93;01/01/2023;82;False
1110;93;01/04/2023;56;False
1111;93;01/07/2023;80;True
1112;93;01/10/2023;97;False
1113;93;01/01/2024;95;True
1114;93;01/04/2024;63;False
1115;93;01/07/2024;92;False
1116;93;01/10/2024;68;True
1117;94;01/01/2022;75;False
1118;94;01/04/2022;92;True
1119;94;01/07/2022;58;False
1120;94;01/10/2022;66;True
1121;94;01/01/2023;61;True
1122;94;01/04/2023;54;True
1123;94;01/07/2023;85;True
1124;94;01/10/2023;85;True
1125;94;01/01/2024;73;True
1126;94;01/04/2024;66;True
1127;94;01/07/2024;75;False
1128;94;01/10/2024;94;False
1129;95;01/01/2022;50;True
1130;95;01/04/2022;68;True
1131;95;01/07/2022;67;True
1132;95;01/10/2022;52;True
1133;95;01/01/2023;98;False
1134;95;01/04/2023;81;False
1135;95;01/07/2023;89;True
1136;95;01/10/2023;54;False
1137;95;01/01/2024;77;True
1138;95;01/04/2024;53;True
1139;95;01/07/2024;66;False
1140;95;01/10/2024;52;False
1141;96;01/01/2022;96;False
1142;96;01/04/2022;72;False
1143;96;01/07/2022;50;True
1144;96;01/10/2022;80;True
1145;96;01/01/2023;93;True
1146;96;01/04/2023;52;True
1147;96;01/07/2023;86;True
1148;96;01/10/2023;78;True
1149;96;01/01/2024;82;False
1150;96;01/04/2024;78;False
1151;96;01/07/2024;75;False
1152;96;01/10/2024;98;False
1153;97;01/01/2022;99;True
1154;97;01/04/2022;82;False
1155;97;01/07/2022;97;True
1156;97;01/10/2022;72;True
1157;97;01/01/2023;90;True
1158;97;01/04/2023;53;True
1159;97;01/07/2023;86;True
1160;97;01/10/2023;80;True
1161;97;01/01/2024;75;True
1162;97;01/04/2024;84;False
1163;97;01/07/2024;73;True
1164;97;01/10/2024;90;True
1165;98;01/01/2022;96;True
1166;98;01/04/2022;52;True
1167;98;01/07/2022;68;False
1168;98;01/10/2022;98;False
1169;98;01/01/2023;63;True
1170;98;01/04/2023;63;False
1171;98;01/07/2023;65;True
1172;98;01/10/2023;62;False
1173;98;01/01/2024;98;False
1174;98;01/04/2024;87;True
1175;98;01/07/2024;82;True
1176;98;01/10/2024;78;True
1177;99;01/01/2022;55;True
1178;99;01/04/2022;65;True
1179;99;01/07/2022;74;False
1180;99;01/10/2022;95;True
1181;99;01/01/2023;62;False
1182;99;01/04/2023;59;False
1183;99;01/07/2023;59;True
1184;99;01/10/2023;80;True
1185;99;01/01/2024;52;True
1186;99;01/04/2024;99;False
1187;99;01/07/2024;83;True
1188;99;01/10/2024;77;True
1189;100;01/01/2022;72;True
1190;100;01/04/2022;81;True
1191;100;01/07/2022;82;False
1192;100;01/10/2022;82;False
1193;100;01/01/2023;54;False
1194;100;01/04/2023;52;True
1195;100;01/07/2023;56;False
1196;100;01/10/2023;71;True
1197;100;01/01/2024;72;False
1198;100;01/04/2024;67;False
1199;100;01/07/2024;56;True
1200;100;01/10/2024;54;True
1201;101;01/01/2022;77;True
1202;101;01/04/2022;57;True
1203;101;01/07/2022;53;False
1204;101;01/10/2022;54;True
1205;101;01/01/2023;54;False
1206;101;01/04/2023;83;False
1207;101;01/07/2023;75;True
1208;101;01/10/2023;53;True
1209;101;01/01/2024;75;True
1210;101;01/04/2024;82;False
1211;101;01/07/2024;69;False
1212;101;01/10/2024;70;True
1213;102;01/01/2022;75;True
1214;102;01/04/2022;67;False
1215;102;01/07/2022;80;False
1216;102;01/10/2022;91;False
1217;102;01/01/2023;50;False
1218;102;01/04/2023;58;True
1219;102;01/07/2023;75;True
1220;102;01/10/2023;91;True
1221;102;01/01/2024;65;False
1222;102;01/04/2024;99;False
1223;102;01/07/2024;52;False
1224;102;01/10/2024;82;False
1225;103;01/01/2022;73;True
1226;103;01/04/2022;62;False
1227;103;01/07/2022;56;False
1228;103;01/10/2022;70;True
1229;103;01/01/2023;74;True
1230;103;01/04/2023;71;True
1231;103;01/07/2023;82;False
1232;103;01/10/2023;70;True
1233;103;01/01/2024;69;False
1234;103;01/04/2024;91;True
1235;103;01/07/2024;58;True
1236;103;01/10/2024;74;True
1237;104;01/01/2022;51;True
1238;104;01/04/2022;95;False
1239;104;01/07/2022;91;True
1240;104;01/10/2022;91;True
1241;104;01/01/2023;55;True
1242;104;01/04/2023;74;False
1243;104;01/07/2023;53;False
1244;104;01/10/2023;69;True
1245;104;01/01/2024;72;True
1246;104;01/04/2024;67;False
1247;104;01/07/2024;85;False
1248;104;01/10/2024;57;True
1249;105;01/01/2022;80;True
1250;105;01/04/2022;94;True
1251;105;01/07/2022;82;True
1252;105;01/10/2022;94;False
1253;105;01/01/2023;71;False
1254;105;01/04/2023;75;False
1255;105;01/07/2023;73;False
1256;105;01/10/2023;84;True
1257;105;01/01/2024;81;True
1258;105;01/04/2024;82;True
1259;105;01/07/2024;61;True
1260;105;01/10/2024;73;False
1261;106;01/01/2022;81;True
1262;106;01/04/2022;87;False
1263;106;01/07/2022;71;False
1264;106;01/10/2022;68;False
1265;106;01/01/2023;69;False
1266;106;01/04/2023;63;True
1267;106;01/07/2023;59;False
1268;106;01/10/2023;53;True
1269;106;01/01/2024;77;True
1270;106;01/04/2024;92;False
1271;106;01/07/2024;82;False
1272;106;01/10/2024;68;True
1273;107;01/01/2022;71;True
1274;107;01/04/2022;58;True
1275;107;01/07/2022;76;True
1276;107;01/10/2022;93;True
1277;107;01/01/2023;94;False
1278;107;01/04/2023;65;False
1279;107;01/07/2023;82;True
1280;107;01/10/2023;61;False
1281;107;01/01/2024;90;True
1282;107;01/04/2024;54;True
1283;107;01/07/2024;65;False
1284;107;01/10/2024;98;False
1285;108;01/01/2022;50;True
1286;108;01/04/2022;57;True
1287;108;01/07/2022;74;False
1288;108;01/10/2022;54;True
1289;108;01/01/2023;89;True
1290;108;01/04/2023;67;False
1291;108;01/07/2023;80;True
1292;108;01/10/2023;96;False
1293;108;01/01/2024;88;False
1294;108;01/04/2024;65;True
1295;108;01/07/2024;87;True
1296;108;01/10/2024;56;False
1297;109;01/01/2022;92;True
1298;109;01/04/2022;97;True
1299;109;01/07/2022;81;False
1300;109;01/10/2022;71;True
1301;109;01/01/2023;65;False
1302;109;01/04/2023;78;False
1303;109;01/07/2023;61;True
1304;109;01/10/2023;86;False
1305;109;01/01/2024;76;True
1306;109;01/04/2024;62;False
1307;109;01/07/2024;54;False
1308;109;01/10/2024;90;True
1309;110;01/01/2022;84;True
1310;110;01/04/2022;71;False
1311;110;01/07/2022;93;True
1312;110;01/10/2022;90;False
1313;110;01/01/2023;99;True
1314;110;01/04/2023;88;True
1315;110;01/07/2023;85;True
1316;110;01/10/2023;66;False
1317;110;01/01/2024;83;False
1318;110;01/04/2024;52;True
1319;110;01/07/2024;63;True
1320;110;01/10/2024;72;True
1321;111;01/01/2022;79;False
1322;111;01/04/2022;94;True
1323;111;01/07/2022;72;True
1324;111;01/10/2022;59;True
1325;111;01/01/2023;62;False
1326;111;01/04/2023;90;False
1327;111;01/07/2023;86;True
1328;111;01/10/2023;71;False
1329;111;01/01/2024;66;True
1330;111;01/04/2024;85;True
1331;111;01/07/2024;58;False
1332;111;01/10/2024;51;False
1333;112;01/01/2022;99;True
1334;112;01/04/2022;71;True
1335;112;01/07/2022;62;False
1336;112;01/10/2022;50;True
1337;112;01/01/2023;61;False
1338;112;01/04/2023;62;True
1339;112;01/07/2023;90;True
1340;112;01/10/2023;56;True
1341;112;01/01/2024;73;True
1342;112;01/04/2024;54;True
1343;112;01/07/2024;66;False
1344;112;01/10/2024;58;False
1345;113;01/01/2022;74;True
1346;113;01/04/2022;65;True
1347;113;01/07/2022;51;False
1348;113;01/10/2022;65;True
1349;113;01/01/2023;64;True
1350;113;01/04/2023;62;False
1351;113;01/07/2023;94;True
1352;113;01/10/2023;95;False
1353;113;01/01/2024;92;False
1354;113;01/04/2024;85;False
1355;113;01/07/2024;59;True
1356;113;01/10/2024;82;True
1357;114;01/01/2022;54;True
1358;114;01/04/2022;50;True
1359;114;01/07/2022;89;True
1360;114;01/10/2022;52;True
1361;114;01/01/2023;85;True
1362;114;01/04/2023;64;False
1363;114;01/07/2023;52;True
1364;114;01/10/2023;79;True
1365;114;01/01/2024;67;True
1366;114;01/04/2024;92;True
1367;114;01/07/2024;87;False
1368;114;01/10/2024;50;True
1369;115;01/01/2022;59;False
1370;115;01/04/2022;80;True
1371;115;01/07/2022;52;False
1372;115;01/10/2022;92;True
1373;115;01/01/2023;82;True
1374;115;01/04/2023;92;True
1375;115;01/07/2023;94;False
1376;115;01/10/2023;65;False
1377;115;01/01/2024;82;False
1378;115;01/04/2024;62;True
1379;115;01/07/2024;54;True
1380;115;01/10/2024;63;True
1381;116;01/01/2022;72;False
1382;116;01/04/2022;89;False
1383;116;01/07/2022;88;False
1384;116;01/10/2022;68;True
1385;116;01/01/2023;53;False
1386;116;01/04/2023;68;True
1387;116;01/07/2023;80;True
1388;116;01/10/2023;62;False
1389;116;01/01/2024;95;False
1390;116;01/04/2024;59;False
1391;116;01/07/2024;80;True
1392;116;01/10/2024;72;True
1393;117;01/01/2022;55;False
1394;117;01/04/2022;51;True
1395;117;01/07/2022;62;True
1396;117;01/10/2022;99;False
1397;117;01/01/2023;68;True
1398;117;01/04/2023;89;False
1399;117;01/07/2023;71;False
1400;117;01/10/2023;78;False
1401;117;01/01/2024;89;False
1402;117;01/04/2024;97;True
1403;117;01/07/2024;60;True
1404;117;01/10/2024;92;False
1405;118;01/01/2022;57;False
1406;118;01/04/2022;53;True
1407;118;01/07/2022;57;True
1408;118;01/10/2022;75;False
1409;118;01/01/2023;65;True
1410;118;01/04/2023;55;True
1411;118;01/07/2023;70;False
1412;118;01/10/2023;68;False
1413;118;01/01/2024;57;False
1414;118;01/04/2024;73;False
1415;118;01/07/2024;93;True
1416;118;01/10/2024;75;True
1417;119;01/01/2022;81;False
1418;119;01/04/2022;90;False
1419;119;01/07/2022;74;False
1420;119;01/10/2022;93;True
1421;119;01/01/2023;51;False
1422;119;01/04/2023;50;False
1423;119;01/07/2023;61;True
1424;119;01/10/2023;85;True
1425;119;01/01/2024;77;False
1426;119;01/04/2024;82;False
1427;119;01/07/2024;95;False
1428;119;01/10/2024;74;True
1429;120;01/01/2022;67;False
1430;120;01/04/2022;67;False
1431;120;01/07/2022;65;True
1432;120;01/10/2022;97;False
1433;120;01/01/2023;62;True
1434;120;01/04/2023;92;False
1435;120;01/07/2023;56;True
1436;120;01/10/2023;99;False
1437;120;01/01/2024;71;True
1438;120;01/04/2024;62;True
1439;120;01/07/2024;72;False
1440;120;01/10/2024;78;False
1441;121;01/01/2022;50;True
1442;121;01/04/2022;97;True
1443;121;01/07/2022;84;True
1444;121;01/10/2022;59;True
1445;121;01/01/2023;86;True
1446;121;01/04/2023;95;True
1447;121;01/07/2023;94;True
1448;121;01/10/2023;59;False
1449;121;01/01/2024;55;False
1450;121;01/04/2024;85;True
1451;121;01/07/2024;93;False
1452;121;01/10/2024;96;False
1453;122;01/01/2022;56;False
1454;122;01/04/2022;72;True
1455;122;01/07/2022;95;False
1456;122;01/10/2022;62;True
1457;122;01/01/2023;70;True
1458;122;01/04/2023;68;True
1459;122;01/07/2023;82;False
1460;122;01/10/2023;91;True
1461;122;01/01/2024;76;False
1462;122;01/04/2024;90;True
1463;122;01/07/2024;77;False
1464;122;01/10/2024;55;True
1465;123;01/01/2022;93;True
1466;123;01/04/2022;82;False
1467;123;01/07/2022;73;True
1468;123;01/10/2022;90;False
1469;123;01/01/2023;62;True
1470;123;01/04/2023;61;True
1471;123;01/07/2023;86;True
1472;123;01/10/2023;77;False
1473;123;01/01/2024;79;False
1474;123;01/04/2024;93;True
1475;123;01/07/2024;84;False
1476;123;01/10/2024;88;True
1477;124;01/01/2022;67;True
1478;124;01/04/2022;74;False
1479;124;01/07/2022;80;True
1480;124;01/10/2022;51;True
1481;124;01/01/2023;88;True
1482;124;01/04/2023;92;True
1483;124;01/07/2023;81;False
1484;124;01/10/2023;66;False
1485;124;01/01/2024;88;True
1486;124;01/04/2024;91;False
1487;124;01/07/2024;84;False
1488;124;01/10/2024;61;True
1489;125;01/01/2022;60;True
1490;125;01/04/2022;93;True
1491;125;01/07/2022;53;True
1492;125;01/10/2022;97;False
1493;125;01/01/2023;69;False
1494;125;01/04/2023;80;False
1495;125;01/07/2023;87;True
1496;125;01/10/2023;96;True
1497;125;01/01/2024;52;True
1498;125;01/04/2024;71;False
1499;125;01/07/2024;66;False
1500;125;01/10/2024;63;True
1501;126;01/01/2022;84;False
1502;126;01/04/2022;62;True
1503;126;01/07/2022;92;False
1504;126;01/10/2022;96;True
1505;126;01/01/2023;65;False
1506;126;01/04/2023;56;True
1507;126;01/07/2023;85;True
1508;126;01/10/2023;79;False
1509;126;01/01/2024;90;True
1510;126;01/04/2024;64;False
1511;126;01/07/2024;89;True
1512;126;01/10/2024;92;True
1513;127;01/01/2022;51;False
1514;127;01/04/2022;97;True
1515;127;01/07/2022;62;False
1516;127;01/10/2022;90;True
1517;127;01/01/2023;92;True
1518;127;01/04/2023;80;False
1519;127;01/07/2023;91;True
1520;127;01/10/2023;93;True
1521;127;01/01/2024;55;False
1522;127;01/04/2024;81;False
1523;127;01/07/2024;59;False
1524;127;01/10/2024;67;False
1525;128;01/01/2022;58;True
1526;128;01/04/2022;99;False
1527;128;01/07/2022;92;True
1528;128;01/10/2022;90;False
1529;128;01/01/2023;52;True
1530;128;01/04/2023;51;True
1531;128;01/07/2023;95;True
1532;128;01/10/2023;99;False
1533;128;01/01/2024;71;False
1534;128;01/04/2024;55;False
1535;128;01/07/2024;75;True
1536;128;01/10/2024;75;True
1537;129;01/01/2022;73;False
1538;129;01/04/2022;84;True
1539;129;01/07/2022;62;False
1540;129;01/10/2022;84;False
1541;129;01/01/2023;64;True
1542;129;01/04/2023;67;True
1543;129;01/07/2023;86;False
1544;129;01/10/2023;97;True
1545;129;01/01/2024;90;True
1546;129;01/04/2024;84;False
1547;129;01/07/2024;94;False
1548;129;01/10/2024;84;False
1549;130;01/01/2022;88;True
1550;130;01/04/2022;87;True
1551;130;01/07/2022;61;True
1552;130;01/10/2022;70;False
1553;130;01/01/2023;84;False
1554;130;01/04/2023;82;True
1555;130;01/07/2023;68;True
1556;130;01/10/2023;72;True
1557;130;01/01/2024;93;True
1558;130;01/04/2024;78;False
1559;130;01/07/2024;65;True
1560;130;01/10/2024;72;False
1561;131;01/01/2022;96;False
1562;131;01/04/2022;92;False
1563;131;01/07/2022;87;True
1564;131;01/10/2022;52;True
1565;131;01/01/2023;50;True
1566;131;01/04/2023;50;True
1567;131;01/07/2023;81;True
1568;131;01/10/2023;78;False
1569;131;01/01/2024;72;True
1570;131;01/04/2024;92;True
1571;131;01/07/2024;87;True
1572;131;01/10/2024;56;False
1573;132;01/01/2022;80;False
1574;132;01/04/2022;69;True
1575;132;01/07/2022;66;False
1576;132;01/10/2022;52;True
1577;132;01/01/2023;99;True
1578;132;01/04/2023;96;False
1579;132;01/07/2023;82;False
1580;132;01/10/2023;63;False
1581;132;01/01/2024;54;True
1582;132;01/04/2024;94;False
1583;132;01/07/2024;64;False
1584;132;01/10/2024;82;True
1585;133;01/01/2022;68;True
1586;133;01/04/2022;62;True
1587;133;01/07/2022;55;True
1588;133;01/10/2022;65;False
1589;133;01/01/2023;72;False
1590;133;01/04/2023;59;False
1591;133;01/07/2023;90;True
1592;133;01/10/2023;98;True
1593;133;01/01/2024;98;False
1594;133;01/04/2024;93;True
1595;133;01/07/2024;79;False
1596;133;01/10/2024;95;False
1597;134;01/01/2022;68;True
1598;134;01/04/2022;51;False
1599;134;01/07/2022;68;True
1600;134;01/10/2022;75;True
1601;134;01/01/2023;96;False
1602;134;01/04/2023;87;True
1603;134;01/07/2023;87;True
1604;134;01/10/2023;65;False
1605;134;01/01/2024;80;False
1606;134;01/04/2024;56;False
1607;134;01/07/2024;92;False
1608;134;01/10/2024;56;False
1609;135;01/01/2022;78;False
1610;135;01/04/2022;88;False
1611;135;01/07/2022;78;False
1612;135;01/10/2022;54;True
1613;135;01/01/2023;78;False
1614;135;01/04/2023;79;True
1615;135;01/07/2023;75;True
1616;135;01/10/2023;75;True
1617;135;01/01/2024;76;False
1618;135;01/04/2024;79;True
1619;135;01/07/2024;92;True
1620;135;01/10/2024;98;True
1621;136;01/01/2022;58;True
1622;136;01/04/2022;90;False
1623;136;01/07/2022;62;True
1624;136;01/10/2022;54;True
1625;136;01/01/2023;84;True
1626;136;01/04/2023;76;False
1627;136;01/07/2023;81;False
1628;136;01/10/2023;59;True
1629;136;01/01/2024;78;True
1630;136;01/04/2024;57;True
1631;136;01/07/2024;80;True
1632;136;01/10/2024;79;False
1633;137;01/01/2022;70;False
1634;137;01/04/2022;60;False
1635;137;01/07/2022;99;True
1636;137;01/10/2022;51;False
1637;137;01/01/2023;52;False
1638;137;01/04/2023;53;True
1639;137;01/07/2023;99;False
1640;137;01/10/2023;74;False
1641;137;01/01/2024;67;False
1642;137;01/04/2024;60;True
1643;137;01/07/2024;66;False
1644;137;01/10/2024;72;False
1645;138;01/01/2022;97;False
1646;138;01/04/2022;94;False
1647;138;01/07/2022;73;True
1648;138;01/10/2022;76;False
1649;138;01/01/2023;63;False
1650;138;01/04/2023;98;True
1651;138;01/07/2023;85;True
1652;138;01/10/2023;93;False
1653;138;01/01/2024;57;False
1654;138;01/04/2024;55;True
1655;138;01/07/2024;59;False
1656;138;01/10/2024;70;False
1657;139;01/01/2022;59;True
1658;139;01/04/2022;52;False
1659;139;01/07/2022;69;False
1660;139;01/10/2022;78;True
1661;139;01/01/2023;95;False
1662;139;01/04/2023;86;False
